onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
4.215521335601807	5.207818269729614	trials		9.107988595962524	9.422438383102417	8.202690601348877	7.967252492904663	Left
13.4028902053833	3.76045560836792	trials		16.890798091888428	17.162526607513428	15.679610967636108	15.43884801864624	Right
19.93613314628601	3.9400243759155273	trials		23.57739520072937	23.87529730796814	22.36198902130127	22.138880014419556	Left
28.152873039245605	3.8159563541412354	trials		31.656181812286377	31.967928409576416	30.7071795463562	30.482022285461426	Left
35.4179482460022	3.6730878353118896	trials		38.76446199417114	39.08988928794861	37.30673670768738	37.10693383216858	Right
44.104867935180664	3.41143536567688	trials		47.234293699264526	47.51548409461975	45.95339274406433	45.71676683425903	Left
50.90226173400879	4.310220718383789	trials		54.93583869934082	55.21162247657776	53.57354998588562	53.311201333999634	Right
60.08926200866699	3.4150400161743164	trials		63.20062470436096	63.503482818603516	62.240440368652344	62.01413631439209	Right
68.0114586353302	4.041563987731934	trials		71.71751928329468	72.05216264724731	70.63384056091309	70.40307211875916	Left
76.13595652580261	4.0496742725372314	trials		79.92094731330872	80.18481159210205	78.58241534233093	78.30908918380737	Right
83.21392631530762	4.155187368392944	trials		87.01300740242004	87.36829447746277	85.64973568916321	85.43559670448303	Left
91.66684150695801	3.868098735809326	trials		95.21586179733276	95.53412103652954	94.28004860877991	94.0438323020935	Left
99.74546432495117	4.011008024215698	trials		103.41883897781372	103.75565314292908	102.27507209777832	102.0125184059143	Right
107.69813513755798	3.3326284885406494	trials		110.76395010948181	111.02994441986084	109.64561915397644	109.41972470283508	Left
114.18214392662048	4.173742055892944	trials		118.01313281059265	118.35502600669861	116.8203775882721	116.54336500167847	Right
122.27567625045776	3.8418021202087402	trials		125.85594868659973	126.11657738685608	124.83751940727234	124.59069442749023	Left
130.55705094337463	3.4196274280548096	trials		133.68393731117249	133.97581815719604	132.3492147922516	132.1214771270752	Right
