onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
10.378362894058228	3.863797664642334	trials		13.928243160247803	14.241259574890137	12.459089994430542	12.208783388137817	Right
22.096691131591797	3.9089767932891846	trials		25.64534282684326	26.001776695251465	24.490352630615234	24.22366213798523	Left
31.815598011016846	3.2122881412506104	trials		34.72494602203369	35.02706694602966	33.71290612220764	33.443225622177124	Left
41.003376722335815	3.446251392364502	trials		44.14517259597778	44.44876790046692	43.116257190704346	42.86296057701111	Right
52.36142086982727	0.7671806812286377	trials	53.11606788635254			53.10935044288635		Right
59.51778817176819	3.2752845287323	trials		62.45695495605469	62.78729724884033	61.44311285018921	61.20718336105347	Left
68.03435516357422	3.6980326175689697	trials		71.37886214256287	71.7315685749054	70.38910460472107	70.14363145828247	Right
79.54972672462463	4.32988166809082	trials		83.55270648002625	83.87878918647766	82.14913034439087	81.91381502151489	Left
87.62777590751648	3.775692939758301	trials		91.09807109832764	91.40224003791809	90.21788167953491	89.95586037635803	Left
95.29950213432312	3.8308658599853516	trials		98.84631037712097	99.12954878807068	97.81211137771606	97.5510733127594	Right
103.95557880401611	3.737149477005005	trials		107.40916228294373	107.69190907478333	106.47490549087524	106.25327110290527	Right
112.0161383152008	3.7496421337127686	trials		115.48827648162842	115.76504325866699	114.33021450042725	114.03460597991943	Left
120.53278708457947	4.065198183059692	trials		124.30159878730774	124.59687924385071	123.08656120300293	122.80135679244995	Left
132.5638451576233	4.157439947128296	trials		136.4406681060791	136.71608328819275	135.13478136062622	134.89307641983032	Right
142.23572993278503	3.6175053119659424	trials		145.51908349990845	145.85241603851318	144.28729343414307	144.03411960601807	Right
149.0790810585022	3.7896599769592285	trials		152.59717631340027	152.86792182922363	151.18688249588013	150.92445182800293	Left
157.20292353630066	3.9166362285614014	trials		160.76980233192444	161.11874055862427	159.39723253250122	159.15954184532166	Right
166.40684032440186	3.7116312980651855	trials		169.81512188911438	170.11761140823364	168.66066431999207	168.40839171409607	Left
173.23511815071106	3.9535820484161377	trials		176.9249587059021	177.1878399848938	175.46145796775818	175.2367513179779	Right
182.68868613243103	4.154163122177124	trials		186.58131957054138	186.84198904037476	185.22988533973694	185.00182008743286	Left
192.82923531532288	4.0436530113220215	trials		196.53406715393066	196.8720691204071	195.33643770217896	195.0801100730896	Right
199.9851930141449	3.7636096477508545	trials		203.45409536361694	203.74798345565796	202.3600947856903	202.12604928016663	Left
208.67170310020447	4.045537233352661	trials		212.39205884933472	212.7116289138794	211.01592564582825	210.75070977210999	Right
216.98490357398987	3.1723930835723877	trials		219.79742217063904	220.15295481681824	218.8865945339203	218.64128518104553	Left
228.09325575828552	4.195368766784668	trials		231.92436742782593	232.28461050987244	230.56035828590393	230.33049082756042	Right
239.54722809791565	3.903365135192871	trials		243.12504315376282	243.43973898887634	242.13839864730835	241.8762547969818	Left
250.03134965896606	3.987578868865967	trials		253.75019001960754	254.01565194129944	252.337397813797	252.09409546852112	Left
259.0310399532318	4.004700183868408	trials		262.7186279296875	263.03213572502136	261.7901875972748	261.5155916213989	Right
268.0465407371521	4.001136779785156	trials		271.7205708026886	272.0457112789154	270.7046809196472	270.4539647102356	Left
276.5934181213379	3.76967191696167	trials		280.0466330051422	280.3619840145111	278.7001140117645	278.46942710876465	Right
284.07762932777405	4.011704444885254	trials		287.7972071170807	288.08441853523254	286.6241946220398	286.3744614124298	Left
292.45263862609863	4.377640962600708	trials		296.51664900779724	296.82946038246155	295.0425395965576	294.7972710132599	Right
303.0453042984009	3.9625113010406494	trials		306.6884915828705	307.00503039360046	305.3123173713684	305.0617241859436	Left
310.54602241516113	4.376534938812256	trials		314.5644850730896	314.9210419654846	313.11785984039307	312.82823157310486	Right
319.46719241142273	4.006051778793335	trials		323.1572787761688	323.4716057777405	321.90013432502747	321.62488317489624	Right
329.8270003795624	3.03472638130188	trials		332.57799673080444	332.8600883483887	331.74364161491394	331.50062584877014	Left
339.6689100265503	4.202332258224487	trials		343.4827365875244	343.8256947994232	342.23108100891113	342.01522183418274	Right
350.13804030418396	0.8570880889892578	trials	350.9837415218353			350.97366523742676		Left
354.98246145248413	4.101652383804321	trials		358.81189370155334	359.08038663864136	357.5561830997467	357.2971930503845	Right
363.96843004226685	3.591782331466675	trials		367.28045558929443	367.55578875541687	366.24007177352905	365.9836211204529	Left
373.57621240615845	3.5156378746032715	trials		376.76347398757935	377.08697605133057	375.7925989627838	375.53033208847046	Left
380.4979610443115	3.4621028900146484	trials		383.62296319007874	383.95494389533997	382.647173166275	382.4052224159241	Right
390.4509131908417	4.105543851852417	trials		394.2320947647095	394.55150079727173	393.10307335853577	392.8581733703613	Right
402.0900249481201	3.595919370651245	trials		405.37526273727417	405.68512511253357	404.4702515602112	404.23305225372314	Left
413.04252409935	3.646177291870117	trials		416.40792059898376	416.6858751773834	415.20308232307434	414.9818572998047	Right
423.35678458213806	3.7933056354522705	trials		426.87340545654297	427.1486155986786	426.0137369632721	425.74733304977417	Left
431.07528710365295	2.964029312133789	trials		433.68468475341797	434.035302400589	432.85073924064636	432.6091980934143	Left
437.12208890914917	3.9549338817596436	trials		440.747540473938	441.0761625766754	439.32680201530457	439.09095430374146	Right
447.7625138759613	3.1764070987701416	trials		450.59174394607544	450.93634057044983	449.58597111701965	449.3415629863739	Left
456.0436429977417	3.825623035430908	trials		459.5606322288513	459.8492364883423	458.1961319446564	457.9654860496521	Right
465.10514187812805	3.8076415061950684	trials		468.57637882232666	468.91167736053467	467.303751707077	467.05917954444885	Left
472.9320652484894	3.716587543487549	trials		476.3260109424591	476.64783358573914	474.8412518501282	474.5746431350708	Right
480.51150846481323	3.3012120723724365	trials		483.49822974205017	483.81186056137085	482.4992973804474	482.2478437423706	Left
490.6369023323059	4.027269124984741	trials		494.3096628189087	494.61723136901855	493.00824069976807	492.7789056301117	Right
498.7913010120392	3.989504098892212	trials		502.4657816886902	502.77728247642517	501.5278797149658	501.293998003006	Right
505.87095046043396	3.4796338081359863	trials		509.0272870063782	509.3495602607727	507.91383051872253	507.66786551475525	Left
515.0733106136322	4.172390460968018	trials		518.9184308052063	519.2448818683624	517.6827495098114	517.497077703476	Right
523.5732889175415	3.870474338531494	trials		527.0904011726379	527.4429440498352	525.7972531318665	525.5591115951538	Left
532.5586023330688	3.7150719165802	trials		535.9652454853058	536.2728550434113	534.6594815254211	534.4178175926208	Right
542.932131767273	3.5980494022369385	trials		546.2608690261841	546.5285427570343	545.240965127945	545.0269491672516	Left
552.821432352066	3.9861042499542236	trials		556.5265510082245	556.8067173957825	555.4443879127502	555.2296345233917	Right
564.1356084346771	2.9202840328216553	trials		566.7779788970947	567.0546636581421	565.9333016872406	565.682544708252	Left
572.3857715129852	3.2355942726135254	trials		575.3540198802948	575.6199731826782	574.4133324623108	574.1823999881744	Left
580.9317479133606	3.4964683055877686	trials		584.0886578559875	584.4273562431335	583.1064372062683	582.8555572032928	Right
590.8996095657349	3.656499147415161	trials		594.2601728439331	594.5541427135468	592.8570880889893	592.542474269867	Left
