name	electrode_name	type	units	sampling_frequency
Conx 3	e000	n/a	V	-1.0
Conx 7	e001	n/a	V	-1.0
Conx 11	e002	n/a	V	-1.0
Conx 12	e003	n/a	V	-1.0
Conx 14	e004	n/a	V	-1.0
Conx 17	e005	n/a	V	-1.0
Conx 30	e006	n/a	V	-1.0
Conx 32	e007	n/a	V	-1.0
