onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	movement_stop_time	return_start_time	return_stop_time	cue_onset_time	target
9.920143365859985	9.471672296524048	trials		17.85970687866211	18.217041969299316	16.515031099319458	16.794009685516357	18.758164405822754	19.391815662384033	16.078274488449097	Right
21.70122241973877	9.98629379272461	trials		30.265753507614136	30.54497790336609	28.95331335067749	29.191946268081665	31.133573055267334	31.68751621246338	28.687401056289673	Left
33.826406478881836	9.296772956848145	trials		41.641082763671875	41.92464900016785	40.41986036300659	40.69986295700073	42.470932483673096	43.12317943572998	40.125685691833496	Right
45.91972351074219	9.69658374786377	trials		54.18893313407898	54.48597502708435	53.027594327926636	53.274091482162476	55.08444166183472	55.61630725860596	52.75025415420532	Left
58.13825535774231	9.430016040802002	trials		66.17145347595215	66.51019263267517	64.9842278957367	65.26435327529907	67.00310516357422	67.56827139854431	64.71757817268372	Right
70.48089599609375	0.8943207263946533	trials	71.3129575252533			71.30914807319641			71.3752167224884		Left
74.48182773590088	5.757788181304932	trials	79.000084400177			78.99537396430969			80.23961591720581		Right
82.7160165309906	7.033077955245972	trials	88.92297220230103			88.91375613212585			89.74909448623657		Left
92.77829122543335	7.29399299621582	trials	98.40594935417175			98.38858246803284	98.68865537643433	99.74628353118896	100.07228422164917		Left
102.40258049964905	7.742095232009888	trials		108.87483382225037	109.25850629806519	107.9526195526123	108.2458930015564	109.61731576919556	110.14467573165894	107.63988995552063	Right
113.04370164871216	5.862154245376587	trials		117.62536454200745	118.02689528465271	116.41929721832275	116.64764928817749	118.43117046356201	118.90585589408875	116.15444993972778	Right
120.1528832912445	6.2748260498046875	trials		125.14115595817566	125.53752565383911	124.16438269615173	124.37954568862915	126.01085948944092	126.4277093410492	123.90547466278076	Left
128.4804608821869	5.820170164108276	trials		133.01579785346985	133.40065789222717	131.82828545570374	132.08178687095642	133.83413767814636	134.30063104629517	131.59165954589844	Right
135.4204363822937	5.6580915451049805	trials		139.62379264831543	139.98649334907532	138.74245643615723	138.93734407424927	140.59704327583313	141.07852792739868	138.48207354545593	Left
142.69894647598267	6.205972671508789	trials		147.62356734275818	147.92777729034424	146.6639974117279	146.92581367492676	148.46849012374878	148.90491914749146	146.43556356430054	Right
150.87177729606628	5.827706813812256	trials		155.32666873931885	155.723530292511	154.48440837860107	154.69252610206604	156.25408506393433	156.69948410987854	154.2322175502777	Left
158.48017930984497	6.22960638999939	trials		163.34147572517395	163.6706714630127	161.92196607589722	162.14085626602173	164.28732419013977	164.70978569984436	161.6725196838379	Left
166.1521921157837	6.303170442581177	trials		171.2176742553711	171.5757875442505	169.79496955871582	170.06149625778198	171.9674060344696	172.45536255836487	169.57616138458252	Right
173.8550066947937	5.838807106018066	trials		178.26467847824097	178.63233542442322	177.15404796600342	177.35327744483948	179.22039818763733	179.69381380081177	176.9194700717926	Left
181.02689790725708	6.2994842529296875	trials		185.97027850151062	186.2952959537506	184.8652594089508	185.11446022987366	186.8426444530487	187.32638216018677	184.63784956932068	Right
188.69862389564514	6.571008205413818	trials		193.82632446289062	194.13499903678894	192.723886013031	192.92729353904724	194.8497920036316	195.26963210105896	192.48082947731018	Left
196.57334780693054	6.117580890655518	trials		201.42116856575012	201.74426102638245	200.06281208992004	200.34359288215637	202.21718525886536	202.69092869758606	199.82577657699585	Right
204.01119232177734	6.142730236053467	trials		208.84144139289856	209.1708824634552	207.92995834350586	208.1939046382904	209.63311624526978	210.1539225578308	207.7011559009552	Right
211.71376132965088	6.209249258041382	trials		216.49678325653076	216.82986998558044	215.38926601409912	215.5885772705078	217.48232197761536	217.92301058769226	215.1377716064453	Left
219.04125952720642	5.701550006866455	trials		223.45109510421753	223.79761672019958	222.4908697605133	222.68411898612976	224.32448506355286	224.74280953407288	222.26292729377747	Left
225.85409545898438	6.622330665588379	trials		231.1532952785492	231.4967041015625	229.76258039474487	230.01198601722717	232.01218557357788	232.47642612457275	229.52890372276306	Right
234.04118013381958	6.482616424560547	trials		239.2172133922577	239.61276412010193	237.98226952552795	238.1958348751068	240.03575801849365	240.52379655838013	237.74605321884155	Left
241.9320421218872	6.366699695587158	trials		247.02918648719788	247.35969281196594	245.88287997245789	246.11094522476196	247.86731004714966	248.29874181747437	245.65252089500427	Right
249.5413043498993	5.963120698928833	trials		254.26264071464539	254.63595008850098	252.82088971138	253.06112003326416	255.03473663330078	255.50442504882812	252.57582592964172	Right
256.82235383987427	6.2475879192352295	trials		261.6227431297302	261.95222520828247	260.60087299346924	260.79948806762695	262.61766147613525	263.0699417591095	260.34024453163147	Left
264.8377754688263	7.13347053527832	trials		270.2780005931854	270.62689781188965	269.0315878391266	269.25588488578796	271.2946689128876	271.9712460041046	268.7773492336273	Left
272.7285964488983	7.036149740219116	trials		278.4195787906647	278.7995648384094	276.968980550766	277.20880126953125	279.2819917201996	279.76474618911743	276.7306342124939	Right
