name	electrode_name	type	units	sampling_frequency
Conx 19	e000	n/a	V	-1.0
Conx 22	e001	n/a	V	-1.0
Conx 44	e002	n/a	V	-1.0
Conx 46	e003	n/a	V	-1.0
