name	electrode_name	type	units	sampling_frequency
Conx 4	e000	n/a	V	-1.0
Conx 5	e001	n/a	V	-1.0
Conx 9	e002	n/a	V	-1.0
Conx 10	e003	n/a	V	-1.0
Conx 13	e004	n/a	V	-1.0
