onset	duration	nwb_table	error_onset_time	reward_start_time	reward_stop_time	movement_start_time	cue_onset_time	target
2.988236904144287	3.35974383354187	trials		6.085099458694458	6.347161531448364	5.039144992828369	4.818902969360352	Right
7.707402229309082	3.3798553943634033	trials		10.757816314697266	11.086356401443481	9.660825490951538	9.366282224655151	Left
13.067550659179688	3.4052915573120117	trials		16.131399631500244	16.472023010253906	14.910627841949463	14.677196741104126	Right
17.61394691467285	4.04930567741394	trials		21.3343026638031	21.662351369857788	20.07822346687317	19.834961891174316	Left
23.176192045211792	4.260905027389526	trials		27.085086822509766	27.43087100982666	25.687654495239258	25.46008062362671	Right
28.911206483840942	3.6238131523132324	trials		32.17784833908081	32.528424978256226	31.180472373962402	30.92779016494751	Left
34.45805048942566	3.1637094020843506	trials		37.2420608997345	37.61815547943115	36.343971729278564	36.099645376205444	Right
38.801735639572144	3.4783642292022705	trials		41.89749240875244	42.279239654541016	40.9930956363678	40.77047801017761	Left
43.61424899101257	3.4510438442230225	trials		46.692638635635376	47.063326835632324	45.8194534778595	45.59855604171753	Right
48.50475001335144	3.738337278366089	trials		51.85044479370117	52.240957498550415	50.9065625667572	50.64626169204712	Left
53.379645347595215	4.022558927536011	trials		57.05248761177063	57.401180267333984	55.741562843322754	55.4737663269043	Left
58.6588568687439	3.6563353538513184	trials		61.958717346191406	62.3130624294281	60.730040311813354	60.50451445579529	Right
63.50262260437012	3.6608409881591797	trials		66.81747460365295	67.16260361671448	65.65044212341309	65.45850372314453	Right
69.11270904541016	3.9661569595336914	trials		72.69208073616028	73.07464694976807	71.37918972969055	71.16062712669373	Left
75.03564810752869	3.143270254135132	trials		77.83673858642578	78.17805814743042	76.79279112815857	76.567715883255	Left
79.42545413970947	3.4151628017425537	trials		82.48864769935608	82.83729910850525	81.59621119499207	81.3330430984497	Right
84.36350965499878	3.8513870239257812	trials		87.89610505104065	88.21403646469116	86.89184761047363	86.66136574745178	Right
89.26994442939758	3.866705894470215	trials		92.75555849075317	93.1357901096344	91.3498113155365	91.11412739753723	Left
