name	electrode_name	type	units
Conx 1	e000	n/a	V
Conx 3	e001	n/a	V
Conx 5	e002	n/a	V
Conx 6	e003	n/a	V
Conx 7	e004	n/a	V
Conx 8	e005	n/a	V
Conx 9	e006	n/a	V
Conx 10	e007	n/a	V
Conx 11	e008	n/a	V
Conx 12	e009	n/a	V
Conx 13	e010	n/a	V
Conx 14	e011	n/a	V
Conx 15	e012	n/a	V
Conx 16	e013	n/a	V
Conx 17	e014	n/a	V
Conx 18	e015	n/a	V
Conx 19	e016	n/a	V
Conx 20	e017	n/a	V
