name	electrode_name	type	units
Conx 3	e000	n/a	V
Conx 10	e001	n/a	V
Conx 14	e002	n/a	V
Conx 20	e003	n/a	V
Conx 21	e004	n/a	V
Conx 24	e005	n/a	V
