name	electrode_name	type	units	sampling_frequency
Conx 5	e000	n/a	V	-1.0
Conx 6	e001	n/a	V	-1.0
Conx 9	e002	n/a	V	-1.0
Conx 13	e003	n/a	V	-1.0
