name	electrode_name	type	units	sampling_frequency
Conx 1	e000	n/a	V	-1.0
Conx 7	e001	n/a	V	-1.0
Conx 9	e002	n/a	V	-1.0
Conx 17	e003	n/a	V	-1.0
Conx 18	e004	n/a	V	-1.0
Conx 21	e005	n/a	V	-1.0
Conx 29	e006	n/a	V	-1.0
